customer_id,customer_name,city,budget_min,budget_max,preferred_property_type
C1407,Walter Ingram,Chennai,5767982,8460449,Plot
C1408,Anna Miller,Chennai,5387975,9490115,Plot
C1409,Thomas Miller,Chennai,5791832,6757559,Plot
C1410,Warner Ingham,Chennai,5760582,8631223,Plot
C1411,Pamela Sacarello,Chennai,5295656,7122180,Plot
C1412,Alan Arnold,Chennai,5760410,9215082,Plot
C1413,Joyce Brangers,Chennai,5175656,7222557,Plot
C1414,Joe Swiger,Chennai,4541990,6959226,Plot
C1415,Mary Sanmartin,Chennai,5589627,8359842,Plot
C1416,Willie Lindblad,Chennai,5230343,9067980,Plot
C1417,Aaron Davis,Chennai,4876229,8314783,Plot
C1418,John Snow,Chennai,5572378,7459185,Plot
C1419,Ruth Pelc,Chennai,4587726,7996117,Plot
C1420,Lowell Garwood,Chennai,5085017,8885649,Plot
C1421,April Smith,Chennai,5110980,9466252,Plot
C1422,Paul Santiago,Chennai,5042131,9056884,Plot
C1423,James Pribble,Chennai,4863247,8175806,Plot
C1424,Jennifer Stone,Chennai,5858233,8502518,Plot
C1425,Maria Contreras,Chennai,5553531,8542773,Plot
C1426,David Brown,Chennai,5484818,7639787,Plot
C1427,Natalie Hastings,Chennai,5539717,7887988,Plot
C1428,Brenda Young,Chennai,5447645,7413429,Plot
C1429,Thomas Weber,Chennai,5743162,7638145,Plot
C1430,Gregory Smith,Chennai,4942367,6981970,Plot
C1431,Melissa Bourgeois,Chennai,4674630,9307959,Plot
C1432,Jeffrey Rivers,Chennai,5086735,8761500,Plot
C1433,Ralph Cox,Chennai,4818048,7400937,Plot
C1434,Jon Small,Chennai,5869148,8010429,Plot
C1435,Eddie Connolly,Chennai,4806517,7157330,Plot
C1436,Tisha Allard,Chennai,5970341,6426936,Plot
C1437,Robert Ramirez,Chennai,4710846,7333167,Plot
C1438,Jon Levy,Chennai,5772130,8282836,Plot
C1439,Maria Englehardt,Chennai,5007308,7131736,Plot
C1440,George House,Chennai,4849758,6970248,Plot
C1441,Tracey Rivera,Chennai,5649419,8949133,Plot
C1442,Richard Mitchell,Chennai,4889227,7537068,Plot
C1443,Dustin Hodgson,Chennai,5838802,9052859,Plot
C1444,Terry Jennette,Chennai,4860172,9045310,Plot
C1445,Kimberly Robinson,Chennai,4520788,8854312,Plot
C1446,Abby Turner,Chennai,4776928,9499334,Plot
C1447,Jennifer Santistevan,Chennai,5151548,6268034,Plot
C1448,Edith Calderon,Chennai,4634418,8964800,Plot
C1449,Donna Davis,Chennai,5963636,6924351,Plot
C1450,Dayna Menendez,Chennai,5105471,9193818,Plot
C1451,Thomas Blanding,Chennai,5154733,8573896,Plot
C1452,Anna Irving,Chennai,4918243,8135905,Plot
C1453,Timothy Snelgrove,Chennai,4590665,8481656,Plot
C1454,Debra Rinkel,Chennai,5599012,9179942,Plot
C1455,Edna Mack,Chennai,4620294,9293336,Plot
C1456,Jackie Lant,Chennai,5100686,7196711,Plot
C1457,Anita Murphy,Chennai,4544361,8408401,Plot
C1458,Phillip Nowakowski,Chennai,4554151,8503501,Plot
C1459,Kristel Spalding,Chennai,4631781,8922206,Plot
C1460,Tara Cameron,Chennai,5120123,9180036,Plot
C1461,Jesse Reyes,Chennai,5979160,7213259,Plot
C1462,Sean Guerra,Chennai,4715831,7718793,Plot
C1463,Brittany Trent,Chennai,5838684,7334295,Plot
C1464,Jose Mixer,Chennai,4615341,8472675,Plot
C1465,Wilbur Altizer,Chennai,4626331,6915645,Plot
C1466,Joshua Valerio,Chennai,5684145,8519166,Plot
C1467,Chloe Diaz,Chennai,4574262,8230452,Plot
C1468,Ronald Hall,Chennai,4917224,6672751,Plot
C1469,Robert Kelly,Chennai,5537498,7206336,Plot
C1470,Elaine Corcoran,Chennai,5110129,6468795,Plot
C1471,Jeannette Ferdig,Chennai,4562845,7953476,Plot
C1472,Jose Boyd,Chennai,5327641,9254477,Plot
C1473,Martha Forrest,Chennai,5447490,6819933,Plot
C1474,Richard Filkins,Chennai,5173055,7072644,Plot
C1475,Rufus Guizar,Chennai,5614054,8528853,Plot
C1476,Debra Edmonds,Chennai,4844600,8780340,Plot
C1477,Richard Reyes,Chennai,5550316,6411336,Plot
C1478,Don Stuble,Chennai,5672997,8210932,Plot
C1479,Dawn Callahan,Chennai,5684247,8903315,Plot
C1480,Joseph Hernandez,Chennai,4757651,7151288,Plot
C1481,Regina Harris,Chennai,4656949,8970805,Plot
C1482,Lisa Franz,Chennai,4889474,9072209,Plot
C1483,Susan Mitchell,Chennai,5229868,6200589,Plot
C1484,Robert Howell,Chennai,5513453,8991681,Plot
C1485,Katie Smith,Chennai,4517431,6828615,Plot
C1486,Sherry Swan,Chennai,5920449,8352818,Plot
C1487,Michael Rosian,Chennai,5530561,7475997,Plot
C1488,Irving Miller,Chennai,5047079,9031501,Plot
C1489,Marvin Lock,Chennai,5353100,8098711,Plot
C1490,Laurie Auzenne,Chennai,5572170,7660728,Plot
C1491,Martha Heggie,Chennai,4523124,7701713,Plot
C1492,Ann Jones,Chennai,5595291,7843998,Plot
C1493,Dorene Tarter,Chennai,4636237,7169260,Plot
C1494,Virginia Weber,Chennai,4871536,7636551,Plot
C1495,Ryan Schatzman,Chennai,4588006,7699565,Plot
C1496,Kathleen Rodriguez,Chennai,5568362,6492649,Plot
C1497,Betty Tamez,Chennai,5155664,6209470,Plot
C1498,Derek Dillard,Chennai,4815061,9025656,Plot
C1499,Gregory Galligan,Chennai,5796542,8067363,Plot
C1500,Elsa Shaw,Chennai,5832982,9078950,Plot
C1501,James Roberts,Chennai,5144141,8291883,Plot
C1502,James Slater,Chennai,4850891,7390642,Plot
C1503,Roseanne Kershner,Chennai,4795204,9034790,Plot
C1504,Salvatore Morrow,Chennai,5698661,9071264,Plot
C1505,Arthur Giard,Chennai,4895304,8180028,Plot
C1506,Cynthia Sandow,Chennai,4697225,6446341,Plot
C1507,Donald Price,Chennai,5191109,7854133,Plot
C1508,Myrtle Harris,Chennai,5586221,6750789,Plot
C1509,Alexis Stahlman,Chennai,4976334,6885511,Plot
C1510,Michael Obrien,Chennai,5580001,8406263,Plot
C1511,James Martin,Chennai,5364353,6204084,Plot
C1512,James Fischer,Chennai,4613079,8292987,Plot
C1513,Nellie Martinez,Chennai,4783298,8907676,Plot
C1514,Michael Nelson,Chennai,4982756,7954713,Plot
C1515,Alfred Stanwick,Chennai,5448997,8196062,Plot
C1516,Robert Gibbs,Chennai,5712179,6594964,Plot
C1517,Mary Mosby,Chennai,5086758,9268574,Plot
C1518,William Parker,Chennai,4520974,8364316,Plot
C1519,Jessica Dominguez,Chennai,4627779,7082301,Plot
C1520,Christina Therrien,Chennai,5613750,8318523,Plot
C1521,Amelia Plaisted,Chennai,5228491,7768007,Plot
C1522,Donald Crawford,Chennai,4600165,7536965,Plot
C1523,Carla Brant,Chennai,5127108,8572989,Plot
C1524,Gene Herzog,Chennai,4568049,7763092,Plot
C1525,Susan Gonzalez,Chennai,4767208,6914584,Plot
C1526,Craig Stephens,Chennai,4812072,7474547,Plot
C1527,Angela Crespo,Chennai,5262420,8929450,Plot
C1528,Courtney Wong,Chennai,5738108,8390559,Plot
C1529,Carol Stein,Chennai,5436581,8936170,Plot
C1530,Milton Davis,Chennai,4635067,6357429,Plot
C1531,Keith Leonelli,Chennai,4948083,6823317,Plot
C1532,Doug Sapp,Chennai,5589048,7211198,Plot
C1533,Joel Harvey,Chennai,5727998,6719854,Plot
C1534,Randy Ballou,Chennai,5369303,7142804,Plot
C1535,Larry Hutchison,Chennai,5869994,8714725,Plot
C1536,Carlos Simonton,Chennai,5264989,6428307,Plot
C1537,Marc Lowe,Chennai,5727365,7448269,Plot
C1538,Dena White,Chennai,5879030,6501740,Plot
C1539,Carol Lavin,Chennai,5975331,8354393,Plot
C1540,Jenifer Vannorman,Chennai,4505727,8091925,Plot
C1541,Amy Fox,Chennai,5709072,7823976,Plot
C1542,Francis Gerard,Chennai,5904788,8371518,Plot
C1543,Paul Howard,Chennai,5893292,9006965,Plot
C1544,Marjorie Jones,Chennai,5133994,7955630,Plot
C1545,Carolyn Knight,Chennai,5214638,8756344,Plot
C1546,Jimmy Westphalen,Chennai,4983320,7341669,Plot
C1547,Timothy Satterlee,Chennai,5719587,8866961,Plot
C1548,Joshua Mayers,Chennai,5009865,7504624,Plot
C1549,Darrell Wilcox,Chennai,4782766,6266780,Plot
C1550,Jill Curnutte,Chennai,5453706,8658110,Plot
C1551,John Carrillo,Chennai,4542338,6669097,Plot
C1552,Shane Rutter,Chennai,4512750,8113479,Plot
C1553,Terry Travis,Chennai,5360203,8211038,Plot
C1554,Robert White,Chennai,5884189,6728983,Plot
C1555,Joan Wells,Chennai,5504087,8197688,Plot
C1556,Hershel Tell,Chennai,5062041,7559549,Plot
C1557,Curtis Durden,Chennai,5042343,7034518,Plot
C1558,Vivian Stroud,Chennai,5489985,7504502,Plot
C1559,Meagan Hawkins,Chennai,5939685,8383362,Plot
C1560,Johnna Smoke,Chennai,5038351,8675241,Plot
C1561,Natalie Crowder,Chennai,5873375,6951297,Plot
C1562,Sarah Peterson,Chennai,5773719,7012088,Plot
C1563,Trevor Benton,Chennai,5152430,8436323,Plot
C1564,Matthew Metzger,Chennai,5542557,8438050,Plot
C1565,Elsa Lien,Chennai,5083690,8468589,Plot
C1566,Jesse Keeling,Chennai,5229452,8844817,Plot
C1567,Lance Hughes,Chennai,5793244,8877410,Plot
C1568,Ellen Oden,Chennai,5739998,6758906,Plot
C1569,Debbie Cahall,Chennai,4629932,8774171,Plot
C1570,Evie Cottone,Chennai,5882226,6612547,Plot
C1571,Robyn Shields,Chennai,5742368,8594700,Plot
C1572,Nancy Dorsey,Chennai,4726698,7321471,Plot
C1573,Ligia Weiss,Chennai,5997646,9084354,Plot
C1574,Barbara Anderson,Chennai,5572470,8370685,Plot
C1575,Shirley Wong,Chennai,5655265,7600840,Plot
C1576,Quinn Simmons,Chennai,4549385,7224246,Plot
C1577,Minnie Irizarry,Chennai,5374179,7766536,Plot
C1578,Laurie Hensley,Chennai,5682443,6861793,Plot
C1579,Jason Morales,Chennai,4636447,7513554,Plot
C1580,Janie Heck,Chennai,5258053,8191010,Plot
C1581,Randy Austin,Chennai,5891999,6434754,Plot
C1582,Tara Aveado,Chennai,5682729,8813503,Plot
C1583,Walter Olson,Chennai,5431363,8483660,Plot
C1584,Robert Scianna,Chennai,4824166,8733949,Plot
C1585,John Cavazos,Chennai,5631686,8049000,Plot
C1586,Linda Biser,Chennai,5242366,6755128,Plot
C1587,Michael Ross,Chennai,5741478,9255308,Plot
C1588,John Benson,Chennai,5004289,6540512,Plot
C1589,Christopher Massa,Chennai,4844117,8384415,Plot
C1590,Sharon Royce,Chennai,5540134,9152030,Plot
C1591,Amanda Driscoll,Chennai,4556514,8275314,Plot
C1592,Elizabeth Perez,Chennai,5155003,8062287,Plot
C1593,Dale Kost,Chennai,5868480,8554047,Plot
C1594,Leonard Scott,Chennai,5709965,7781482,Plot
C1595,Charles Foy,Chennai,5461066,7661572,Plot
C1596,Chelsea Morasca,Chennai,4551928,8542332,Plot
C1597,Julius Bishop,Chennai,5597003,8141205,Plot
C1598,Tyler Schaeffer,Chennai,4522370,8193762,Plot
C1599,Omar Sargent,Chennai,5203333,6761253,Plot
C1600,Sharon Smith,Chennai,5749329,8428611,Plot
C1601,Steven Huang,Chennai,5001225,9182437,Plot
C1602,Marie Foley,Chennai,4883152,8821866,Plot
C1603,Rebecca Parker,Chennai,5865184,7918234,Plot
C1604,Susan Davis,Chennai,4629646,7303381,Plot
C1605,Rosie Christinsen,Chennai,5551286,6927186,Plot
C1606,Roderick Kuhn,Chennai,4726261,8979583,Plot
C1607,Clarence Marks,Chennai,5141781,9363578,Plot
C1608,Ngoc Ellis,Chennai,5316306,9385310,Plot
C1609,Leslie Seymour,Chennai,5418349,6500459,Plot
C1610,Jeri Reed,Chennai,5260281,7335406,Plot
C1611,Denise Jack,Chennai,4953580,9297779,Plot
C1612,Joel Ramirez,Chennai,5963972,7433817,Plot
C1613,Londa Belz,Chennai,5301286,9182555,Plot
C1614,Manuel Carmona,Chennai,4565276,8582377,Plot
C1615,Andrew Frye,Chennai,5159652,9025653,Plot
C1616,Paul Matson,Chennai,5650771,9265158,Plot
C1617,Debbie Hullihen,Chennai,4771206,7141711,Plot
C1618,Roy Ross,Chennai,5626197,8058955,Plot
C1619,Sandra Ford,Chennai,4584700,8076232,Plot
C1620,Kyle Ferullo,Chennai,5740951,8453171,Plot
C1621,Sun Kelley,Chennai,5862901,8793187,Plot
C1622,Amber Gamble,Chennai,5046280,6385581,Plot
C1623,Gary Lawson,Chennai,4610830,7446217,Plot
C1624,Scott Hinkle,Chennai,4883602,9404241,Plot
C1625,Ruby Jordan,Chennai,4630060,6768652,Plot
C1626,Erlinda Haskell,Chennai,5739509,6293809,Plot
C1627,Mark Gonzalez,Chennai,4937298,7671791,Plot
C1628,Phyllis Grayson,Chennai,5272186,7297688,Plot
C1629,Janet Canchola,Chennai,5169843,8900411,Plot
C1630,Johnie Mcnelis,Chennai,5649096,8841145,Plot
C1631,Jason Liu,Chennai,5547998,8481824,Plot
C1632,Retha Bruce,Chennai,5921466,9406903,Plot
C1633,Crystal Woods,Chennai,5198716,7995560,Plot
C1634,Patsy Smith,Chennai,5377520,7373988,Plot
C1635,Connie Wray,Chennai,5326010,9486266,Plot
C1636,Donnell Hartwell,Chennai,4966925,9364391,Plot
C1637,Jason Rosen,Chennai,5712732,9119230,Plot
C1638,Sue Newton,Chennai,4647544,7527464,Plot
C1639,Esther Perritt,Chennai,5912238,8417323,Plot
C1640,Jacqueline Reynolds,Chennai,5379847,7146803,Plot
C1641,Frankie Winkler,Chennai,5601103,8244611,Plot
C1642,Eustolia Sanchez,Chennai,5180174,7694663,Plot
C1643,Ivonne Dixon,Chennai,4543644,9213938,Plot
C1644,Dorothy Carrozza,Chennai,4972431,7491980,Plot
C1645,Kristen Huson,Chennai,5932938,7434252,Plot
C1646,Terri Magee,Chennai,5090689,6779786,Plot
C1647,Peter Stephenson,Chennai,5671190,6496331,Plot
C1648,Tony Ephriam,Chennai,5383176,6325300,Plot
C1649,Joel Fine,Chennai,4516303,6207501,Plot
C1650,Joseph Berney,Chennai,5581506,9277834,Plot
C1651,Rudolph Levine,Chennai,5255715,9009988,Plot
C1652,Thomas Bishop,Chennai,4819625,7102577,Plot
C1653,Wendy Gomez,Chennai,5948907,8657324,Plot
C1654,Carmen Schafer,Chennai,5954511,7258223,Plot
C1655,Maria Small,Chennai,4523241,7144510,Plot
C1656,Brandon Rutherford,Chennai,5605419,7160810,Plot
C1657,Donald Wilson,Chennai,5252273,7205067,Plot
C1658,David Runge,Chennai,5188712,8984986,Plot
C1659,Florence Smith,Chennai,4987624,7948653,Plot
C1660,Alex Robinson,Chennai,4572796,9133909,Plot
C1661,Robert Turner,Chennai,4826242,8022807,Plot
C1662,Pete Samuels,Chennai,4728017,8971336,Plot
C1663,Jason Delafuente,Chennai,5408176,8695119,Plot
C1664,Beth Glover,Chennai,5249609,8407204,Plot
C1665,George Isaac,Chennai,5148793,6954642,Plot
C1666,Melody Berry,Chennai,5933511,6858305,Plot
C1667,Dennis Douglas,Chennai,4557017,7233406,Plot
C1668,Eric Molina,Chennai,5367435,8257419,Plot
C1669,Charlotte Barcellos,Chennai,4613104,8046605,Plot
C1670,Kathleen Gibson,Chennai,4551766,6481917,Plot
C1671,Tommy Beasley,Chennai,5211991,7471446,Plot
C1672,Shandi Rodiguez,Chennai,4911138,9001353,Plot
C1673,Zachary Reese,Chennai,4603883,8334949,Plot
C1674,John Kaschak,Chennai,4785198,8467283,Plot
C1675,Patricia Decker,Chennai,4787009,6558584,Plot
C1676,Marjorie York,Chennai,5692105,8942750,Plot
C1677,Richard Roher,Chennai,5846440,9148895,Plot
C1678,Ruth Riedel,Chennai,5514597,9169314,Plot
C1679,Christina Gaiser,Chennai,5376092,8485671,Plot
C1680,Harold Addy,Chennai,5445384,7352362,Plot
C1681,Marjorie Dangelo,Chennai,4504185,6970668,Plot
C1682,Jennifer Heer,Chennai,5863958,9160979,Plot
C1683,Monica Moore,Chennai,4671950,7286080,Plot
C1684,Grace Wright,Chennai,5256339,8380590,Plot
C1685,Mary Hodges,Chennai,5745237,6494539,Plot
C1686,John Huffman,Chennai,5764209,6913417,Plot
C1687,Ronald Flores,Chennai,4835979,7204956,Plot
C1688,Melody Liu,Chennai,5216960,8090308,Plot
C1689,Mary Brown,Chennai,5429082,9180737,Plot
C1690,David Freudenburg,Chennai,5241392,6698815,Plot
C1691,William Mayhew,Chennai,5027666,8761554,Plot
C1692,Lenora Jones,Chennai,4888099,6352748,Plot
C1693,Joe Landry,Chennai,5665105,7527726,Plot
C1694,James Holliday,Chennai,5894691,7352189,Plot
C1695,David Guy,Chennai,5717160,8803331,Plot
C1696,Kenneth Salberg,Chennai,5336009,6467184,Plot
C1697,Claude Emery,Chennai,5559889,7533915,Plot
C1698,Diane Flanagan,Chennai,4614336,9356653,Plot
C1699,Elisha Qualls,Chennai,4838967,6493555,Plot
C1700,Rickie Simonis,Chennai,5216738,8959851,Plot
C1701,Carmen Martinez,Chennai,5450551,8682066,Plot
C1702,Gabriel Komp,Chennai,5859419,7197682,Plot
C1703,Bennie Losh,Chennai,5362091,9091963,Plot
C1704,John Cross,Chennai,5302799,7265427,Plot
C1705,Stephanie Alvarado,Chennai,4766782,7216717,Plot
C1706,Josephine Bartell,Chennai,5329245,7383180,Plot
C1707,Paul Kane,Chennai,4811998,7116182,Plot
C1708,David Hughes,Chennai,5756798,9141554,Plot
C1709,Thomas Frazier,Chennai,5378507,8730152,Plot
C1710,Tracy Franklin,Chennai,5292140,9299642,Plot
C1711,Maria Holly,Chennai,5386378,8936300,Plot
C1712,Norma Nunes,Chennai,5782357,8178275,Plot
C1713,Latisha Abbott,Chennai,5030181,6883397,Plot
C1714,Charles Muhr,Chennai,5130149,9041060,Plot
C1715,John Lerma,Chennai,5144207,6826070,Plot
C1716,Shannon Mercedes,Chennai,4819141,8289037,Plot
C1717,Margareta Burt,Chennai,5008754,7923488,Plot
C1718,Wilton Giusti,Chennai,4592149,7297650,Plot
C1719,Jody Faiella,Chennai,5767771,6238498,Plot
C1720,Mary Moore,Chennai,5603214,7327912,Plot
C1721,Katherine Buman,Chennai,5929467,7299312,Plot
C1722,Mary Roeger,Chennai,5214044,7214335,Plot
C1723,Grace Baucom,Chennai,5111218,7435461,Plot
C1724,Anita Lochen,Chennai,4776953,9132765,Plot
C1725,Teresa Petzold,Chennai,4994456,6856464,Plot
C1726,Dennis Stutts,Chennai,5637228,9179814,Plot
C1727,Earl Sherburne,Chennai,5073803,7060849,Plot
C1728,Aaron Kirch,Chennai,5775011,8911374,Plot
C1729,Luis Coleman,Chennai,5632758,6492618,Plot
C1730,Joseph Purdy,Chennai,4890586,8126992,Plot
C1731,Drew Turner,Chennai,4981859,7583582,Plot
C1732,Shane Goddard,Chennai,5421472,6848976,Plot
C1733,Nancy Ronca,Chennai,4775666,9340929,Plot
C1734,Brian Bauer,Chennai,5544341,6972168,Plot
C1735,Tabatha Anderson,Chennai,5552464,7110201,Plot
C1736,Evelyn Jacoby,Chennai,5303307,7740174,Plot
C1737,Nathaniel Williams,Chennai,5210669,8458825,Plot
C1738,Jean Hernandez,Chennai,4979678,7767815,Plot
C1739,Cole Hill,Chennai,5734365,7944624,Plot
C1740,Daniel Margolis,Chennai,5515777,7210415,Plot
C1741,Willie Brown,Chennai,5863335,6864041,Plot
C1742,Brian Castro,Chennai,5242290,8896745,Plot
C1743,James Wilson,Chennai,5265417,7716455,Plot
C1744,Javier Weathers,Chennai,4749236,7574336,Plot
C1745,Marie Jackson,Chennai,5305327,7704076,Plot
C1746,Douglas Brown,Chennai,4693110,7188878,Plot
C1747,Georgia Valentino,Chennai,4957832,7755376,Plot
C1748,Harold Pettit,Chennai,4739493,7260078,Plot
C1749,Martha Smudrick,Chennai,4909838,8666663,Plot
C1750,Eli Sword,Chennai,5225000,8914052,Plot
C1751,Roy Edelman,Chennai,5066000,7927669,Plot
C1752,Jeff Brown,Chennai,5336929,9177846,Plot
C1753,Thomas Wanzer,Chennai,4671496,6697967,Plot
C1754,Roberto Michel,Chennai,4657658,8154928,Plot
C1755,Julissa Page,Chennai,5698790,7802892,Plot
C1756,Daryl Stuemke,Chennai,4636626,9078045,Plot
C1757,James Brehaut,Chennai,5745717,7047148,Plot
C1758,Alice Johnson,Chennai,5130360,8267010,Plot
C1759,Barbara Chambers,Chennai,4508845,8064936,Plot
C1760,Joseph Cassel,Coimbatore,4860723,7272841,Plot
C1761,Woodrow Smith,Coimbatore,5089850,6860967,Plot
C1762,Marie Newlin,Coimbatore,4916558,8643572,Plot
C1763,Ann Feldman,Coimbatore,5576758,9485404,Plot
C1764,Amy Rison,Coimbatore,5393597,7386733,Plot
C1765,Norman Winger,Coimbatore,5616496,7889547,Plot
C1766,Sandra Brown,Coimbatore,4518135,8982892,Plot
C1767,Walter Kelly,Coimbatore,5033803,7117815,Plot
C1768,James Red,Coimbatore,5384000,8281462,Plot
C1769,Avis Green,Coimbatore,5112256,8170758,Plot
C1770,Georgia Mendoza,Coimbatore,5089029,8802178,Plot
C1771,Joan Rowton,Coimbatore,5911599,8682492,Plot
C1772,Cynthia Bowman,Coimbatore,4769396,8821337,Plot
C1773,Ilene Haertel,Coimbatore,5795300,8049783,Plot
C1774,Thomas Castleman,Coimbatore,5044865,8127987,Plot
C1775,Nicole Bailey,Coimbatore,5607516,6659302,Plot
C1776,Jason Deblois,Coimbatore,5527362,9227489,Plot
C1777,Shaniqua Lawson,Coimbatore,4854824,9367762,Plot
C1778,Frank Shulte,Coimbatore,5614858,9464106,Plot
C1779,Nellie Fish,Coimbatore,5346557,7457243,Plot
C1780,Richard Williams,Coimbatore,5995259,6816250,Plot
C1781,Andre Murray,Coimbatore,4999022,6445919,Plot
C1782,David Wardinsky,Coimbatore,5092602,8445891,Plot
C1783,Clara Bobo,Coimbatore,5308664,7075314,Plot
C1784,Margaret Hill,Coimbatore,4920579,8186514,Plot
C1785,Bobby Miller,Coimbatore,4744803,8076470,Plot
C1786,Ronald Lawson,Coimbatore,5394142,9399502,Plot
C1787,Lori Seals,Coimbatore,5607925,8614158,Plot
C1788,Thomas Newsome,Coimbatore,5546625,8286895,Plot
C1789,Philip Minton,Coimbatore,4536872,7972110,Plot
C1790,Mary Richards,Coimbatore,5241173,8904397,Plot
C1791,Edith Wood,Coimbatore,5467870,6890184,Plot
C1792,Judy Gjelaj,Coimbatore,4672380,6656609,Plot
C1793,Anthony Roberts,Coimbatore,5330740,9200338,Plot
C1794,Deborah Gomer,Coimbatore,5832152,7710601,Plot
C1795,Russell Blanco,Coimbatore,5707364,8832757,Plot
C1796,Robert Petty,Coimbatore,5798662,6221284,Plot
C1797,Linda Harris,Coimbatore,5140286,7806081,Plot
C1798,Louise Cornell,Coimbatore,5140628,6240178,Plot
C1799,Bruce Edwards,Coimbatore,5275023,6324925,Plot
C1800,Irene Echavarria,Coimbatore,5211197,7716590,Plot
C1801,Christa Scheidecker,Coimbatore,5885563,8942430,Plot
C1802,Ricky Harding,Coimbatore,4955753,6985930,Plot
C1803,Edna Eldridge,Coimbatore,5495798,6953641,Plot
C1804,James King,Coimbatore,4757030,6436314,Plot
C1805,Nicholas Stoney,Coimbatore,5299863,7182690,Plot
C1806,Reginald Maland,Coimbatore,4525279,7165846,Plot
C1807,Glenda Richart,Coimbatore,4841864,7239436,Plot
C1808,Charles Waller,Coimbatore,5187381,9015399,Plot
C1809,Norma Stoneburner,Coimbatore,4730048,9077738,Plot
C1810,Jill Channell,Coimbatore,5914195,8059679,Plot
C1811,Jackie Johnson,Coimbatore,4935882,7617975,Plot
C1812,James Gregory,Coimbatore,5234593,8745745,Plot
C1813,Renae Swan,Coimbatore,4943170,7568183,Plot
C1814,Paul Tafoya,Coimbatore,4553743,7912846,Plot
C1815,Rick Kilgore,Coimbatore,5360940,6915371,Plot
C1816,Daniel Murray,Coimbatore,5099503,7008544,Plot
C1817,Dortha Boyd,Coimbatore,5800838,9446796,Plot
C1818,David Parnell,Coimbatore,4747466,8154556,Plot
C1819,Mellisa Mcqueen,Coimbatore,5956010,7747984,Plot
C1820,Kenneth Harris,Coimbatore,4766389,7239091,Plot
C1821,James Delossantos,Coimbatore,5907884,8537228,Plot
C1822,Melody Thomas,Coimbatore,5145072,7577126,Plot
C1823,Adrienne Miller,Coimbatore,5199611,7553992,Plot
C1824,Willie Ralph,Coimbatore,5585396,8760057,Plot
C1825,Leslie Krueger,Coimbatore,4513933,9044963,Plot
C1826,Debra Pickett,Coimbatore,5522293,9063936,Plot
C1827,Larry Palka,Coimbatore,4685885,6498975,Plot
C1828,Julia Robinson,Coimbatore,5991242,8901499,Plot
C1829,Karen Rodriquez,Coimbatore,5260393,8926032,Plot
C1830,Elmo Giffin,Coimbatore,5432601,8890570,Plot
C1831,Patrick Munger,Coimbatore,5563461,8166068,Plot
C1832,Jerry Barnes,Coimbatore,5206335,7073284,Plot
C1833,Gary Leon,Coimbatore,5716967,7311128,Plot
C1834,Tawana Hernandez,Coimbatore,5710679,8957734,Plot
C1835,Josephine Vang,Coimbatore,5998788,9000156,Plot
C1836,Barbara Wilson,Coimbatore,4986228,6380641,Plot
C1837,David Baur,Coimbatore,5801833,6732920,Plot
C1838,Patrick Orton,Coimbatore,4856099,8178188,Plot
C1839,Andrew Gregory,Coimbatore,5529649,6738526,Plot
C1840,Marsha Matson,Coimbatore,5102781,7779979,Plot
C1841,Anna Rousselle,Coimbatore,4934905,6566837,Plot
C1842,Gretchen Asquith,Coimbatore,5869220,9131822,Plot
C1843,Pamela Carpenter,Coimbatore,5960300,8834588,Plot
C1844,Matthew Aaron,Coimbatore,4797058,6841230,Plot
C1845,Suzanne Crouch,Coimbatore,5838766,7621874,Plot
C1846,Mary Hess,Coimbatore,5268283,6200082,Plot
C1847,David Smith,Coimbatore,5796074,7066439,Plot
C1848,Lavern Sterling,Coimbatore,5971057,7800111,Plot
C1849,Sheri Johnston,Coimbatore,4818012,6775525,Plot
C1850,Margaret Olson,Coimbatore,5817367,7393403,Plot
C1851,Willie Glowacky,Coimbatore,5396548,7060182,Plot
C1852,Charla Silva,Coimbatore,5969803,6395893,Plot
C1853,Ann Trapani,Coimbatore,5407258,7413575,Plot
C1854,Ruth Westbrook,Coimbatore,4769416,9198458,Plot
C1855,Jane Robertson,Coimbatore,5327538,7759027,Plot
C1856,Arthur Erickson,Coimbatore,5236328,9100053,Plot
C1857,Alice Perez,Coimbatore,4705889,8327874,Plot
C1858,William Jones,Coimbatore,5458105,9340586,Plot
C1859,Adrienne Sanchez,Coimbatore,5810835,8816847,Plot
C1860,Leonard Delmoro,Coimbatore,5919170,8742769,Plot
C1861,George Begley,Coimbatore,4601775,6364901,Plot
C1862,Anne Anders,Coimbatore,5709785,7926555,Plot
C1863,Margo Hunter,Coimbatore,5047182,9308671,Plot
C1864,William Newsome,Coimbatore,4634832,8225626,Plot
C1865,Katherine Hardy,Coimbatore,4548093,7477435,Plot
C1866,Irene Swain,Coimbatore,5486766,9399731,Plot
C1867,Jeremy Trout,Coimbatore,5926919,6620116,Plot
C1868,David Ferrell,Coimbatore,4518044,8983493,Plot
C1869,Lee Williams,Coimbatore,4516301,8602463,Plot
C1870,Donald Viruet,Coimbatore,5869592,6595768,Plot
C1871,Thomas Weber,Coimbatore,5814840,8215054,Plot
C1872,Dawn Horton,Coimbatore,4743927,9324362,Plot
C1873,Heather Kieff,Coimbatore,4651105,8661781,Plot
C1874,Anthony Inks,Coimbatore,4850092,9279261,Plot
C1875,Donald Rosiles,Coimbatore,5252068,7929425,Plot
